bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use
94d5a111-d50e-483a-b5ea-a449e6d8c75c,Equinix Singapore SG2,Green Mark Platinum,FY22,40584,"15 Pioneer Walk, Pioneer Hub, Singapore 627753",627753,-,Equinix Singapore Pte Ltd,,,DSCO Singapore Pte Ltd,,,Wah Loon Engineering Pte Ltd,Equinix Singapore Pte Ltd,LJ Energy Pte Ltd,,-,"SG2 Data Center is located at 15 Pioneer Walk, Singapore, and consists of 3 levels of data center, with an IT load design capacity of 27.8 MW, and supporting offices.Equinix is home to thousands of companies in dozens of industries that find much more than power and cooling at Equinix.Equinix aspires to implement innovative energy and water-saving strategies to promote sustainability in the operation and management of the data center.The facility team continues to challenge itself and explore more technologies, ideas and innovations for a greener data center environment.",['-'],Data Centre
96cd3032-c828-4b36-b22a-cc22550dfad5,AMK TECH II,Green Mark Certified,FY22,54390,Blk 5 Ang Mo Kio Industrial Park 2A,567760,20,JTC Corporation,,,,,,,CBM Pte. Ltd.,Beca Carter Hollings & Ferner (S.E.Asia) Pte Ltd,-,-,"AMK Tech II is a 7-storey industrial complex with 230 units designed for clean and light general industrial trades, located seven-minute drive away from Ang Mo Kio MRT.",['-'],Industrial
96D5D0C6-5133-4DE1-80AE-2C28C1E98D8E,"Block 658, 660, 661 and 662 Hougang Avenue 8",Green Mark Gold,FY11,66361,"658 HOUGANG AVENUE 8, HDB-HOUGANG",530658,19,Aljunied Town Council / Housing & Development Board,,,,,,,CPG Facility Management Pte Ltd,-,-,-,-,"['Installed T5 lighting with high frequency ballast for all common areas', 'Three green activities held annually to increase Green awareness among residents', 'Gearless lifts equipped with VVVF and sleep mode']",Public Housing
96E29203-9EC0-49A4-815A-482162259990,Universal Studios Singapore (1st Re-certification),Green Mark Platinum,FY16,57694.98,"30 Sentosa Gateway, Singapore 098140",98140,4,Resorts World at Sentosa Pte Ltd,,,,,,,G-Energy Global Pte Ltd,Resort World at Sentosa Pte Ltd,G-Energy Global Pte Ltd,-,Universal Studios Singapore (USS) the first large scale international theme park in Singapore is part of the integrated resort development on Sentosa undertaken by Resorts World at Sentosa Pte Ltd (RWS). Occupying a gross floor area of about 57 695 m2 the park comprises of 7 main attraction zones containing 1-3 storey blocks for rides/attraction retail and F&B purposes. Evident from the extensive greenery and energy efficient features USS prides her operation with environmental conservation/protection as one of the key focuses.,['Low ETTV (12.88 W/m2)2. Extensive use of energy efficient LED lightings3. 500 kWp Solar Harvesting System4. Extensive use of Water Efficient Sanitary Fittings5. USS Lagoon for rainwater harvesting used for irrigation and water features6. Extensive Greenery (Green Roofs > 25%)7. Pneumatic Waste System / Carpark Guidance System / Recycling cooking oil'],Institutional
96FE01D1-7CC3-481C-898D-D637602D5B49,Gardens by the Bay (Bay South),Green Mark Platinum,FY12,0,"18 Marina Gardens Drive, Singapore 018953",18953,1,National Parks Board,CPG Consultants Pte Ltd,CPG Consultants Pte Ltd / Atelier One / Meinhardt Infrastructure,CPG Consultants Pte Ltd / Atelier Ten,Grant Associates,,"1-Woh Hup (Pte) Ltd, 2&3-Expand Construction Pte Ltd, 4-Precise Development Pte Ltd, 4-TBC, 5-Planar One & Associates Pte Ltd",Wilkinson Eyre Architects,Water Equipment Technology,CPGreen@CPG Consultants,-,The whole garden located along 18 Marina Gardens Drive Singapore 018953 consists of 4 main buildings namely the conservatories supertrees energy centre and support facilities. The conservatories will have a collection of cool dry cool moist and a hub in between. The supertrees will be a combination of 18 huge structures supporting vertical gardens The energy centre will be a single storey building. The support facilities will comprise of 4 blocks of buildings such as garden office basement carpark and etc. ,"['Spectrally selected glass with motorized shading system', 'Biomass cogeneration system with absorption chiller', 'Thermal stratification + displacement ventilation + slab cooling', 'Liquid desiccant system', 'Photovoltaic panel', 'Natural water filtration using lake', 'Earth control measures with turbidity curtainuilding System & Diagnostic Pte Ltd']",Institutional
9700ACD6-A8F4-4AEC-964C-DFA1A512CA6B,The Capricorn,Green Mark Gold Plus,FY19,28602,"1 Science Park Road, The Capricorn Singapore Science Park II, Singapore 117528",117528,5,HSBC Institutional Trust Services (S) Ltd as Trustee of Ascendas Reit,,,,,,,,-,-,-,-,['-'],Commercial
9707C45D-1616-48C8-BC9D-0D21E2C168CC,City Developments Limited,Green Mark Platinum,FY19,11405,"9 Raffles Place, #36-01 Republic Plaza, Singapore 048619",048619,1,City Developments Limited,,,,DB&B,,,,-,-,-,-,['-'],Healthier Workplaces
970850E4-ACAA-4796-B927-229314E64CDA,The Wharf Residence,Green Mark Gold,FY09,27167.72,"7 Tong Watt Road, The Wharf Residence S(238002)",238002,9,,RSP Architects Planners & Engineers (Pte) Ltd,SCE Consultants (Pte) Ltd,Beca Carter Hollings & Ferner (SEA) Pte Ltd,COEN Design International Pte Ltd,,,Cox Architects and Planners,-,-,-,A 173 units residential condominium with 13 units retrofitted houses with carpark communcal facilities and swimming pool at Tong Watt Road off Muhammad Sultan Road.,['Use of environmentally friendly material to provide good quality indoor environment for its occupants'],Residential
973cb1e5-010f-48af-bc9a-f73fc17a82d9,M-Annex,Green Mark Platinum,FY21,13732,303 Gombak Drive Singapore 669645,669645,23,Ministry of Defence / Defence Science and Technology Agency,RSP Architects Planners & Engineers (Pte) Ltd,RSP Architects Planners & Engineers (Pte) Ltd,Squire Mech Pte Ltd,Coen Design International Pte Ltd,,Kim Seng Heng Engineering Construction (Pte) Ltd,,Building System & Diagnostics Pte Ltd,-,-,"M-Annex is a 6 Storey Annex Building at MINDEF. It is located at 303 Gombak Drive and has a GFA of 11,960 m2.","['Building is designed to have high-performance facade with minimized heat gain through adoption of low shading coefficient glass and insulation', 'Areas with major water usage have private meters connected to building management system for leak detection', 'Green Label Products with higher recycled content and lower carbon footprint are used extensively throughout the development', ""To ensure occupants' health and well-being, indoor paints and materials used have low volatile organic compound content"", 'Trending of water and energy consumption are displayed on a dashboard to promote awareness and encourage reduction and conservation of water and energy usage', 'Efficient chiller plant with design system efficiency of 0.630 kW/RT', 'Less energy intensive passive displacement ventilation systems are used for certain air-conditioned spaces in the development']",Office
974300a8-4cf9-4855-94b4-ed899bc4447a,Gek Poh Shopping Centre,Green Mark Platinum,FY22,7750,"762 Jurong West Street 75, Singapore 640762",640762,-,Housing & Development Board,,,,,,,CPG Facilities Management Pte Ltd,Johnson Controls (S) Pte Ltd,,-,Gek Poh Shopping Centre is located in the heart of Jurong West Neighbourhood 7. This shopping centre has large retail podium and an attractive building facade. The shopping centre has a multitude of shops that serves the nearby residents.,['-'],Retail
976F4CC0-D39C-40A7-9BEE-009D6B779B69,Singapore Green Building Council,Green Mark Gold Plus,FY11,124.77,"11 Bishan Street 21 #04-04A, Singapore 573943",573943,20,Singapore Green Building Council,,,Skillplan Designer & Builder Pte Ltd,,,Skillplan Designer & Builder Pte Ltd,Robert Bosch (SEA) Pte Ltd,Building System and Diagnostics Pte Ltd,Exceltec Property Management Pte Ltd,-,The new SGBC office housed at Robert Bosch SEA HQ Building (am Platinum Winner) is developed and operated to be a green office.,"['High efficiency T5 fluorescent tubes', 'Daylight and motion sensor controlled system', 'Individual task lights', 'Auto shading system', 'Sustainable products used in office renovation']",Office Interior
9791639f-959e-4f90-beae-312ac92b770a,991G Alexandra Road,Green Mark Gold,FY22,5284.56,991G Alexandra Road Singapore 119975,119975,-,Singapore Land Authority,,,,,,,Richzone Properties Investment Pte Ltd,G-Energy Global Pte Ltd,,-,"991G Alexandra Road is strategically located at the junction of Alexandra Road and Telok Blangah Road. This development comprises 9 blocks of office space. It is easily accessible via the AYE and CTE, being right across the road from Labrador Park MRT station and linked to the Harbour Front MRT interchange.",['-'],Office
97A9302C-A630-477C-AB7F-042E5C372793,ibis Singapore Novena,Green Mark Platinum,FY15,6407,"6 Irrawaddy Road, Singapore 329543",329543,12,Canopus II Pte Ltd,,,,,,,Canopus II Pte Ltd,Comfort Management Pte Ltd ,Comfort Management Pte Ltd ,-,"ibis Singapore Novena is an international 3-star 10-storey 241-room hotel managed by Accor located in heritage-rich Balestier and Novena area.
This value-for-money ISO 14001-certified hotel is 4 years old and has a Gross Floor Area (GFA) of 6 407.1 sqm.Owner and Managing Agent of ibis Singapore Novena have from the start implemented a sustainable development strategy: PLANET 21. This refers to Agenda 21 the action plan adopted by 173 Heads of State at the 1992 Earth Summit in Rio de Janeiro to change their production and consumption pattern with the goal of protecting our planet its people and their environment.","['Conversion of air cooled VRV system to centralized water cooled refrigeration system to achieve 0.67 kW/RT', 'Variable speed drives for condenser water pumps and cooling tower for better part load performance', 'Demand fresh air ventilation', 'Extensive lighting replacement including hotel rooms to achieve 42% better than reference lighting power budget', 'Hot water recovery system from centralized refrigeration system to isolate electric calorifiers totally', 'Naturally ventilated car parks', 'Water Efficient Building Certificate from PUB']",Hotel
97B24DD0-9B50-45B7-848F-950C211BA6DA,Gardens by the Bay,Green Mark Platinum,FY14,0,"18 Marina Gardens Drive, Singapore 018953",18953,1,Gradens by the Bay,CPG Consultants Pte Ltd,,CPG Consultants Pte Ltd,Grant Consultants Pte Ltd,,,Gardens by the Bay,-,CPG Consultants Pte Ltd - CPGreen,-,"Gardens by the Bay Epitomizes the vision fo creating a City in a Garden. It will capture the essence of Singapore as the premier ttopical Garden City with the perfect environment in which to live work and help make Sinagpore be a leading global city of the 21st century. The Gardens will put in place a pervasive garden ambience and the quality living environment from which Singapore's downtown will rise and stter Singapore to the forefront for the world's leading global cities. It will complement and complete the necklace of the attractions that have been planned for around Marina Bay.
The 101 hectare Gardens by the Bay site is a collection of three waterfront gardens Gardens at Marina South Gardens at Marina East and Gardens at Marina Centre across the mouth of the Singapore River. The Bay South Gardens is the largest at 54 ha.
Through plant-based edutainment horticultural displays garden craftsmanship and floral artistry Gardens by the Bya will bring out the garden in the City. It will put in place a pervasive garden ambience and quilty living environment. Among the many attractions it will display and focus on economically important plants in Singapore and Southeast Asia.",['-'],Park
97CDAFB1-BABB-44D6-A889-4236B4B8CE85,TimMac @ Kranji,Green Mark Platinum,FY20,137035,Kranji Loop / Kranji Road,0,0,JTC Corporation,ID Architects Pte Ltd,Mott MacDonald Singapore Pte Ltd,,,,WT Partnership (S) Pte Ltd,,-,-,-,-,['-'],Office
97D19D8E-D80A-4D61-BE8D-E3BA41EA1E3D,WhiteSands Shopping Centre,Green Mark Platinum,FY19,22075,"1 Pasir Ris Central Street 3, Singapore 518457",518457,18,ARMF (Whitesands) Pte Ltd,,,,,,,,-,-,-,-,['-'],Retail
97E0CE44-1929-485A-BDBB-54BFB087CB6E,Plaza 8 @ CBP,Green Mark Gold,FY19,32503.8,"1 Changi Business Park Crescent, Changi Business Park, Singapore 486025",486025,-,HSBC Institutional Trust Services (Singapore) Ltd as Trustee of AREIT,,,,,,,,-,-,-,-,['-'],Commercial
97EA0267-3034-4025-A1ED-831A9BEA7E4D,Punggol Sails,Green Mark Gold Plus,FY12,66637.35,"Blocks 207, 207A-207D, 208A-208C Punggol Place, Singapore",820207,19,Housing & Development Board,P&T Consultants,P&T Consultants,United Project Consultants Pte Ltd,Sitetectonix Pte Ltd,,Ho Lee Construction Pte Ltd,,-,-,-,Punggol West Contract 8 Comprising 7 Blocks Of 16-Storey Residential Building (Total 606 Units) A Block Of Multi-Storey Carpark ESS Precinct Pavilion With Community Facilities On Lot 2199a Pt Mk 21 At Punggol Field / Punggol Place – Punggol Sails,"['Provision of LED lamps', 'Provision of motion sensors for lift lobbies/ staircases etc', 'Provision of motor-roomless lift/ re-generative lift', 'Preparing Green Building Users’ Guide', 'Provision of bicycle lots']",Public Housing
97EE206D-B1DB-48EB-B298-D23BD3AB0E10,FairPrice Finest Supermarket at Amara,Green Mark Gold,FY16,2003.32,"100 Tras Street, #B1-01, 100AM, Singapore 079027",79027,2,NTUC FairPrice Co-operative Ltd,,,HY M&E Consultancy Services Pte Ltd / Victor Engineering & Trading Pte Ltd,,,,VSD Engineering Enterprises Pte Ltd,-,-,-,-,"['Energy efficient LED lighting installed to minimize lighting energy consumption. Auto zonal lighting controls and occupancy sensors to further conserve energy.2. Energy efficient refrigeration system using electronically commutated (EC) fans for condensers transducers and energy savings system.3. Sinks and basins are fitted with water-efficient taps of ""Excellent""-rated flow rates to minimize water usage']",Supermarkets
