bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use,building_use_manual,main_category,main_category_grouped
3BC66FD5-F24C-493D-A5D2-3E08109615CC,The Atrium@Orchard (1st Re-certification),Green Mark Gold,FY16,53610.36,"60A & 60B Orchard Road, Singapore 238890",238890,9,CapitaLand Mall Trust,,,,,,,Johnson Controls (S) Pte Ltd,-,CapitaLand Malls Asia Limited,-,The Atrium@Orchard is a mixed-use development: two office towers of 7 & 10 storeys with 3 floors of retail space and 2 basement car parks. The retail space is connected to the existing Plaza Singapura shopping mall.The gross floor area of the building is 53 610.36 sqm with a total net lettable area of 36 174 sqm. All areas are air-conditioned except for the car park and mechanical rooms.,['High-performance glass to be installed at 2nd and 3rd storey. The glazing system implemented comprises of double-glazed laminated glass with low-E coating. The resultant ETTV value achieved is 47 W/m2.2. All chilled water pumps condenser water pumps and cooling towers are installed with variable speed drives (VSDs) to optimize the performance of chiller plant system.3. All AHUs are equipped with electronic air cleaners'],Others,['office/commercial'],"['building energy performance', 'building energy performance', 'building energy performance', 'building energy performance', 'resource stewardship', 'smart & healthy building']","['building energy performance', 'smart & healthy building', 'resource stewardship']"
3BCE9C49-469F-4308-BC12-9A1690C1F44A,Fuji Xerox Singapore Pte Ltd,Green Mark Gold Plus,FY17,11464,"80 Anson Road, #01-01/06/07/09/10, #01-03 & 05, #02-09 to 12, #14-01 to 07, #15-01/02, #27-01, #03-00, #04-00, #35-00, #36-00, #37-00 Fuji Xerox Towers, Singapore 079907",79907,2,Fuji Xerox Singapore Pte Ltd,,,,,,,,-,-,-,Xerox Singapore employs approximately 830 staff including a team of industry leading professionals who support our portfolio of document management technologies IT solutions and customer communication services. Fuji Xerox Singapore offers a holistic ecosystem of products and solutions to enable businesses to achieve increased productivity and efficiency while deriving greater value from communications. This includes world-class office multi-function devices cloud and mobile solutions multi-channel marketing solutions and business process management solutions.,['T5 lights for entire office space 2. Recycling bins provided at prominent locations for easy access 3. Tele-conferencing equipment 4. Password access for using photocopier 5. Use of non-disposable cups for meetings and staff'],Commercial,['office/commercial'],"['resource stewardship', 'resource stewardship']",['resource stewardship']
3BFF92A0-F47A-441F-98CB-0B9A380775BD,15 Woodlands Loop,Green Mark Certified,FY12,101856,"15 Woodlands Loop, Singapore 738322",738322,25,JTC Corporation,3HPA,,Sembawang Projects Pte Ltd,Kim Bock Contractor Pte Ltd,,Sembawang Construction Pte Ltd,UGL Services Premas Operations Limited,-,UGL Services Premas Operations Limited,-, A multi tenanted 4 storeys industrial building with a ramp up located at 15 Woodlands Loop. The GFA of the building is 101 856 m2.,"['Awarded PUB Water Efficient Building. Water fittings are complied with PUB Water Efficiency Labelling and Standards (WELS)', 'Natural ventilation design', 'Use of energy savings induction lamps']",Industrial,['industrial'],"['resource stewardship', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'building energy performance', 'building energy performance']","['resource stewardship', 'building energy performance']"
3C050238-C0F2-44F1-8209-56837BA10BCF,One Raffles Place Tower 1,Green Mark Gold,FY17,56887.14,"1 Raffles Place, Tower 1, L7 - 63, B2 - B4, Singapore 048616",48616,1,OUB Centre Ltd,,,,,,,Bescon Consulting Engineers Pte,Davis Langdon KPK (SG) Pte Ltd,Afogreen Build Pte. Ltd.,-,One Raffles Place Tower 1 (B2-B4 and L7 to L63) is an existing non-residential building with GFA of 56 887m2. The height of Tower 1 is 282m; one of the tallest skyscrapers in Singapore. It is located at 1 Raffles Place Singapore 048616. The project scope consists of the basement carpark offices and M&E plantrooms of Tower 1. There is also an underground pedestrian tunnel links to Raffles Place Mass Rapid Transport station and other major buildings.,['Overall chiller plant efficiency of 0.64 kW/ton. 2. Carbon dioxide CO2 sensors used to regulate outdoor airflow to maintain CO2 concentrations in building. 3. Carbon monoxide CO sensors in all basement carparks'],Commercial,['office/commercial'],"['sustainable management', 'building energy performance', 'building energy performance', 'smart & healthy building', 'smart & healthy building']","['sustainable management', 'building energy performance', 'smart & healthy building']"
3C2A4C32-E656-4231-BDE2-7EA966D688E3,Bendemeer Primary School,Green Mark Gold Plus,FY17,20958.89,"91 Bendemeer Road, Singapore 339948",339948,12,Ministry of Education,,,,,,,CPG Facilities Management Pte Ltd,-,-,-,Bendemeer Primary School is located at 91 Bendemeer Road with a Gross Floor Area of 20 958.89m2. The school has been at the current site since 2006 with several blocks (Blk C extension Blk E Blk F Blk G Blk H and ISH_ underwent PERI upgrading in year 2013 and is equipped with facilities like classrooms computer labs library and music room. To encourage a healthy lifestyle the school provides sport facilities like a fitness corner.,"[""The school is built with minimal west and east facing facades and adequate provision of effective sun shading devices on the aforementioned facades to minimize heat gain within the building.2. Energy and water usage are monitored and documented with reasons for high and low consumption. These information on trends of energy and water utilization are communicated to both staff and students to encourage them to reduce consumption if necessary. 3. Green Ambassadors are appointed to ensure that green practices are carried out in the school and to influence their peers to adopt environmentally friendly habits.4. Provision of Rooftop Learning Hub (Green Corner) equipped with adequate learning materials on environmental sustainability for both students and staff.5. Provision of recycling bins at strategic locations within the school (eg. Canteen) and posters recycling do's and don'ts poster to educate users to recycle correctly""]",Institutional,"['recreational/culture', 'educational/research']","['sustainable management', 'sustainable management', 'sustainable management', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship']","['sustainable management', 'building energy performance', 'resource stewardship']"
3C4D39F2-BDDA-4629-B292-174FFB5DC12A,Merrill Lynch HarbourFront,Green Mark Gold,FY09,22651,"2 HarbourFront Place, Singapore 098499",98499,4,,DCA Architects Pte Ltd,Beca Carter Hollings & Ferner (SEA) Pte Ltd,Beca Carter Hollings & Ferner (SEA) Pte Ltd,ICN Design International Pte Ltd,,Sato Kogyo (S) Pte Ltd,Lighting Planners Associates Pte Ltd,-,Building Systems & Diagnostics Pte Ltd,-,A 6-storey office building located along HarbourFront Place/ Telok Blangah Road  comprising 5 floors of tenant spaces and 1 basement carpark.,"['Estimated energy savings: 1 317 992kWh/yr and water savings: 8 245m3/yr', 'The main facades are orientated to the North and South minimising exposure to the western sun and reducing solar heat gain', 'The chiller has good part load efficiency at its cooling range enabling it to address the wide range of cooling loads', 'Extensive use of high efficiency T5 fluoresent lights with electronic ballast for office space']",Commercial,['office/commercial'],"['resource stewardship', 'building energy performance', 'building energy performance']","['resource stewardship', 'building energy performance']"
3C4FD98E-2BF0-4E6E-883E-E5C701D5C962,Grand Mercure Singapore Roxy,Green Mark Gold,FY17,-,"50 East Coast Road, Roxy Square, Singapore 428769",428769,15,Roxy Hotel Pte Ltd,,,,,,,Roxy Hotel Pte Ltd,Building System and Diagnostics Pte Ltd,Trane Distribution Pte Ltd,-,Grand Mercure Roxy Hotel is a 17th Storey 4-Star hotel which allocates in the heart of historical Katong and just 15 minutes away from Singapore's Changi Airport. The Hotel consist of 576 guestrooms and suites and is located at 50 East Coast Road Roxy Square Singapore 428769.,['Extensive use of energy efficient lightings to achieve a 60% energy savings as compared to the baseline. 2. PUB certified water efficient building which signifies the installation of efficient water fitting. 3. Extensive waste recycling and quantification of papers metals plastics glass waste oil and light tubes'],Hotel,"['hotel', 'airport']","['sustainable management', 'building energy performance', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'resource stewardship', 'resource stewardship']","['sustainable management', 'building energy performance', 'resource stewardship']"
32DB6B3E-CA03-405B-ADCF-20411A84DD82,Office Block 20 at Alexandra Hospital,Green Mark Gold,FY14,6980,"MK03 Lot 00389P, 378 Alexandra Road, Singapore 159964",159964,3,Alexandra Hospital / Jurong Health Services Pte Ltd,3P Ecotecture Pte Ltd,Teamwork Consultants,PTA Consultants Pte Ltd,,,BSI (1990) Pte Ltd,,-,-,-,PROPOSED ERECTION OF A BLOCK OF PART 2- & PART 4-STOREY TEMPORARY ANCILLARY OFFICE AT ALEXANDRA HOSPITAL ON LOT 00389P MK03 AT ALEXANDRA ROAD (QUEENSTOWN PLANNING AREA).,"['Combination of “Acotec Panel” and “Conwood” as external wall system to enhance the overall building envelope thermal performance', 'Restoration & Integration of 2 mature wide spread existing trees with building design', 'Demolition Protocol – advanced consideration during design stage for Recovery Recycle & Reuse of the building components']",Commercial,"['office/commercial', 'hospital/clinic']",['sustainable management'],['sustainable management']
3308CE72-931C-49C3-A50D-7A593F191D6C,Tee Hai Full GxP Facility,Green Mark Gold,FY15,18669,"No (15) Tuas Link 1, Singapore 638598",638598,22,Tee Hai Chem Pte Ltd,ID Architects Pte Ltd,JS Tan & Associates,Bescon Consulting Engineering Pte Ltd,,,Lian Soon Construction Pte Ltd,TÃœV SÃœD PSB Pte Ltd,-,-,-,Tee Hai Pharmaceutical Warehouse is a 5-storey warehouse located at No (15) Tuas Link 1 with total GFA of 18 668.79 m2 .The building is designed to with excellent ETTV of 10.5 W/m2 and extensive use of use of environmentally friendly locally certified sustainable products.,['Energy Efficient FaÃ§ade Design with reduced window area ETTV: 10.5 W/m2. 2. Energy Efficient Induction High-bay and LED lights. 3. All water fittings in the development are rated WELS â€œExcellentâ€\x9d rating'],Industrial,['industrial'],"['building energy performance', 'resource stewardship', 'resource stewardship', 'smart & healthy building']","['building energy performance', 'smart & healthy building', 'resource stewardship']"
582ea798-c0d1-4e2b-83d9-7d937386564d,SMART NATION AND DIGITAL GOVERNMENT OFFICE,Green Mark Platinum,FY21,1770,"109 North Bridge Road, #06-01 Funan, O2 Office, Singapore",179097,6,Smart Nation and Digital Government Office (SNDGO),,,D'Perception Singapore Pte Ltd,,,D'Perception Singapore Pte Ltd,Capitaland Retail Management Pte Ltd,Building System and Diagnostics Pte Ltd,-,-,PROPOSED FOR THE PROVISION OF DESIGN AND BUILD SERVICES FOR THE SMART NATION AND DIGITAL GOVERNMENT OFFICE AT FUNAN,"['Using VCD Air Conditioning System throughout whole office', 'Full LED lighting fixtures installed in office with 30% improvement and use of 85% energy efficient office equipment', 'Provision of Nursing Room for nursing mothers', 'More than 80% Energy Star certified office equipment', 'Fully digitalized internal processes to limit generation of paper waste', 'A wide variety of healthy snacks and drinks for staff to choose from in the pantries', 'Provided facilities to supporting staff on healthier eating habits - water coolers, reheating facilities']",Commercial,['office/commercial'],"['smart & healthy building', 'resource stewardship', 'resource stewardship']","['resource stewardship', 'smart & healthy building']"
58A568FA-9F5F-436A-A886-093CDEE9DCA7,National Library Building,Green Mark Platinum,FY15,58783,"100 Victoria Street, Singapore 188064",188064,7,National Library Board,,,,,,,National Library Board,-,CPG Consultants Pte Ltd ,-,"The National Library Building is a 16-storey library with a 3-level basement situated at Vitoria Street between Bugis Junction and the Brash Basah Complex National Library Building consists of two (2) blocks which house the library collections and provide space for other public activities including a 615-seat theatre. The site area is 11 304 m2 and the gross floor area is about 58 783 m2. 
 ","[' Estimated energy savings: 192 636 kWh/yr ; Estimated water savings: m3/yr', ' Green Data Centre', ' Automatic Blind', ' Daylight shelves', ' Parking Guidance System', ' Rain Sensor', ' Motion Sensor for Escalator and staircase', ' HF ballast and LED lighting']",Institutional,"['recreational/culture', 'office/commercial']","['resource stewardship', 'sustainable management', 'sustainable management', 'resource stewardship', 'smart & healthy building', 'smart & healthy building']","['resource stewardship', 'sustainable management', 'smart & healthy building']"
